"","date","SVIXsq30","SVIXsq60","SVIXsq91","SVIXsq182","SVIXsq365"
"25",1996-02-07,0.0179869978193884,0.0166484072177773,0.0156932085573699,0.0149285668548022,0.0157877614616855
"26",1996-02-08,0.0186173814836449,0.0174332056274322,0.0164267666446917,0.015579638617828,0.016460582126486
"27",1996-02-09,0.0196331279834422,0.0180324628384759,0.0174542954731749,0.0168651561805467,0.0178140139445174
"28",1996-02-12,0.0210981089082046,0.0183425131997794,0.0175098685656177,0.0168340876752954,0.0178133793978526
"29",1996-02-13,0.0209790269203152,0.0190257778196019,0.0180800269483383,0.0169858260952172,0.0178080771833753
"30",1996-02-14,0.023125285535564,0.0187604180998934,0.0181649593477591,0.0176624128552114,0.0180479830372676
"31",1996-02-15,0.0241923435082254,0.0208151670875962,0.0197718402713982,0.0187709130811694,0.0191771031420751
"32",1996-02-16,0.0212638362835238,0.0203674280904769,0.019720261262978,0.0189036142174795,0.0194542511238119
"33",1996-02-20,0.0237033495743792,0.0219681062678421,0.0210466634488789,0.020407926387481,0.0205999096255348
"34",1996-02-21,0.0187366475316405,0.0181246458883081,0.0175091958664361,0.0178013888629612,0.0193566425239328
"35",1996-02-22,0.0192722121664625,0.0178952965009171,0.0170202319109476,0.0172176832046664,0.0187668012880268
"36",1996-02-23,0.0198280652394831,0.0183432238443242,0.0178273398321915,0.0179134171217271,0.0194995144553479
"37",1996-02-26,0.0248857795602974,0.0213310165000418,0.0201009319710424,0.0195880391048633,0.0202132277763779
"38",1996-02-27,0.0236803847364155,0.0219926347249688,0.0209498307612414,0.0196641667285926,0.0201592642226647
"39",1996-02-28,0.0237491024041912,0.0220807616242579,0.0211644811625296,0.020099515394569,0.0196975393370432
"40",1996-02-29,0.0251143267294202,0.0237428242264875,0.0224720853375896,0.0209365138039543,0.0206503539400791
"41",1996-03-01,0.0239447208867046,0.0231949430492712,0.0222931679004525,0.0212253497622142,0.0204157359889146
"42",1996-03-04,0.0229656895136489,0.022094277121,0.0214462455873071,0.0205169086631662,0.0202574704226084
"43",1996-03-05,0.0219617528860613,0.0212114986041053,0.0208822528101769,0.0202287551820297,0.0203668453547132
"44",1996-03-06,0.0224388186862222,0.0216745499036501,0.0213445908201253,0.0205695161467344,0.0202040354394173
"45",1996-03-07,0.0228208813171127,0.021621286750334,0.0211352861372294,0.0204679095820355,0.0203947080764073
"46",1996-03-08,0.0329446326161485,0.029273291319305,0.0265812804579838,0.02341927048338,0.0224818801649039
"47",1996-03-11,0.0299937232173738,0.0272660518641956,0.0260936736238952,0.0236329070789564,0.0220014667243279
"48",1996-03-12,0.0296703796440113,0.027079601217462,0.0261620725765636,0.023647515029797,0.022190733202622
"49",1996-03-13,0.0285307440680789,0.0266512893981025,0.0261535476952052,0.0234834899407365,0.0222845703097666
"50",1996-03-14,0.0249039910657078,0.0241884558533061,0.0238684423981333,0.0224281475562608,0.0219267009958727
"51",1996-03-15,0.0237944404518191,0.0227177932407508,0.0228519105960611,0.0221162836425416,0.0217382048122926
"52",1996-03-18,0.0253916186687131,0.0234795039983623,0.0225224423092043,0.0212231207972487,0.0210082825938205
"53",1996-03-19,0.0294988333008217,0.0261270083582918,0.0251612217618725,0.0224268421445863,0.021594367981701
"54",1996-03-20,0.0295171885189876,0.0269114651128157,0.0264763998594292,0.0233505038685791,0.0225458133593236
"55",1996-03-21,0.0274674575227198,0.0264635105710321,0.0254457021734802,0.0231099011388527,0.0224795573398059
"56",1996-03-22,0.0252810760981257,0.024473633676404,0.0243223191575131,0.0226209599369486,0.022082763237467
"57",1996-03-25,0.0280201574455911,0.0258951736052512,0.0249034282240168,0.0227702813073178,0.0220782856111763
"58",1996-03-26,0.0277814425600839,0.0259133575823933,0.0252933990181435,0.0229890661695417,0.022174170512429
"59",1996-03-27,0.0297665463586952,0.0266380236700593,0.0259324125670254,0.0241070849611167,0.0230058296492461
"60",1996-03-28,0.0289063093349009,0.0266342146009699,0.0259456997317397,0.024033109254479,0.0229539054229746
"61",1996-03-29,0.030596287048063,0.0279128933003623,0.0270104018006109,0.0249026328579246,0.0231728080156581
"62",1996-04-01,0.0279731568156387,0.0266306068226877,0.0259058624069492,0.0236543917822023,0.0225403343280487
"63",1996-04-02,0.0237444797910439,0.0239084725077261,0.02402006062456,0.0230306390882071,0.0221729490259417
"64",1996-04-03,0.023222091868165,0.0229907379401258,0.0228464768185632,0.0220486307388871,0.0220237793326877
"65",1996-04-04,0.0230476325108721,0.0227163410510771,0.0225637153155704,0.0221684777826853,0.0218774455969414
"66",1996-04-08,0.0278399818703568,0.0268206150812231,0.0264269208072222,0.0245961189451514,0.0229069151117241
"67",1996-04-09,0.0255737322744537,0.0248830097696873,0.0245880960073192,0.0232477097127134,0.0230978776548541
"68",1996-04-10,0.0342054507778846,0.03075726239895,0.0300702725634083,0.025611680009111,0.0233973548856495
"69",1996-04-11,0.0316792216709711,0.0298298020033013,0.0292926779631928,0.0261643429463123,0.0237861354404693
"70",1996-04-12,0.0261705795280887,0.0260969398171636,0.0257880135200335,0.0247078415714851,0.0226237864381838
"71",1996-04-15,0.0241199602150227,0.024714573513475,0.0244582209138019,0.0239111978106624,0.0226145007824125
"72",1996-04-16,0.0237273178980162,0.0234122020463063,0.0231447527174008,0.022833352351776,0.0219246071983499
"73",1996-04-17,0.0246051268703196,0.0243538947097474,0.0239804162829713,0.0229183017034146,0.0220981022742597
"74",1996-04-18,0.0233958403921026,0.0237881065441101,0.0234541665969951,0.0227066207714967,0.0218928711337216
"75",1996-04-19,0.0197984115576658,0.0216644192646832,0.0214799551508891,0.0215691630893076,0.0215451733386601
"76",1996-04-22,0.0197014983532525,0.0208441487951609,0.0205224133117936,0.0209509065272068,0.0210971710117667
"77",1996-04-23,0.018801565568248,0.0201486043409367,0.0201197013238765,0.0207035088866013,0.0209899657612249
"78",1996-04-24,0.0195099110599434,0.0204734778692714,0.0199034946639309,0.0207399029900472,0.0208971473529888
"79",1996-04-25,0.0190411569338851,0.0198225960971608,0.0194012606221471,0.0204396025345149,0.0207608439066598
"80",1996-04-26,0.0190058438511276,0.0196972038352616,0.0195828027534282,0.020420717660023,0.0210038251385319
"81",1996-04-29,0.0212037477373867,0.0203494722023508,0.0196681434680704,0.0205184465279717,0.021013364154842
"82",1996-04-30,0.0221794376913556,0.0210613532572464,0.0202792823050825,0.0205087492310175,0.0209802306396289
"83",1996-05-01,0.0223801906494288,0.0212830944824848,0.02051717549033,0.0207904324058005,0.0209741959617269
"84",1996-05-02,0.0267957313087698,0.0254072919180031,0.0235998521889512,0.0227359756892013,0.0224771571190411
"85",1996-05-03,0.0238753229975623,0.0229510460789241,0.0218979392673914,0.021822899812664,0.0224892269299023
"86",1996-05-06,0.0245087518688328,0.0234439641505709,0.0226347924590189,0.0224923606410322,0.0226860599649137
"87",1996-05-07,0.0253883156407503,0.0241661258563489,0.0231847694344026,0.0227691300753085,0.0223774568389074
"88",1996-05-08,0.0226071022113614,0.021907218651983,0.0215863378785835,0.0219858355340285,0.0216546020603768
"89",1996-05-09,0.0241155019375376,0.0231716955118202,0.022582304993434,0.0224855619156083,0.0219142413462521
"90",1996-05-10,0.0208534866542084,0.0206445123326486,0.0207531595516353,0.021203762061369,0.0213578582534712
"91",1996-05-13,0.0201893422171408,0.0203701559528967,0.0202002855526482,0.0201331847383078,0.0207661743519187
"92",1996-05-14,0.0199291626495886,0.0195353171971366,0.0194861474907586,0.0197109673209854,0.0205421585217595
"93",1996-05-15,0.0209542275020345,0.0206113827683468,0.0203762772954003,0.0202452847965204,0.0206347119954985
"94",1996-05-16,0.0215138829842906,0.0207087729505006,0.0204449151653481,0.0203747680371088,0.0206759186526329
"95",1996-05-17,0.0198506328425955,0.0199445742498102,0.0198776400262897,0.0199694044520375,0.0204238251596906
"96",1996-05-20,0.022193608235291,0.0206309117656079,0.0201318898427679,0.0199580314813624,0.0203728131123655
"97",1996-05-21,0.0226653002877888,0.0219203847892429,0.0214413686960406,0.0204709156425956,0.0206515431005244
"98",1996-05-22,0.0216162047246611,0.0206874893508071,0.0202183021541244,0.019578865167605,0.0203154132027239
"99",1996-05-23,0.0228876421088965,0.0220998389975547,0.0215884329276695,0.020538280414598,0.0209436358315015
"100",1996-05-24,0.0214150376282713,0.0213110681828238,0.0211658840415497,0.0206234057407648,0.0209758731209135
"101",1996-05-28,0.0259854019050656,0.0237639621840881,0.0230328023537935,0.0221418850266184,0.0213762187020245
"102",1996-05-29,0.0261095688121684,0.0252660292756215,0.0241140205597732,0.0230268642350846,0.0227869069778567
"103",1996-05-30,0.0220696998459984,0.0231372495999182,0.0228677490415102,0.0222543789592865,0.0223991928459671
"104",1996-05-31,0.0236877791858512,0.0234128836359335,0.0229819794030629,0.0224845769508786,0.0223188752667066
"105",1996-06-03,0.0252091832062771,0.0237113511385548,0.0233861316507193,0.0226306454774094,0.0224943027918565
"106",1996-06-04,0.0238554669211111,0.0230213390955195,0.0229434759685304,0.0226482044084532,0.0221839540303584
"107",1996-06-05,0.0230587245203958,0.0227737102802201,0.0227700163549547,0.0221281334286878,0.0219028110290924
"108",1996-06-06,0.0250180268828549,0.0242367317940175,0.0239295596141165,0.0228638260280026,0.0231717347449835
"109",1996-06-07,0.0234328657561523,0.0230960579163065,0.0229666209768223,0.0225387554262791,0.0222276005381346
"110",1996-06-10,0.0250608138189202,0.0239884519851652,0.0239435407592144,0.0232468795820972,0.0224776920828535
"111",1996-06-11,0.024770440243157,0.0239223508139773,0.0239225857761855,0.0229453887232,0.0222290967440012
"112",1996-06-12,0.0253213546340276,0.0244796504534923,0.0245768531011576,0.023272553695361,0.0230514484564919
"113",1996-06-13,0.026333060160996,0.024992479892088,0.0248340933648321,0.0238341964508209,0.0231612330754967
"114",1996-06-14,0.0265057269618635,0.0254681378673015,0.025226229185203,0.0240950466740757,0.0230904654898476
"115",1996-06-17,0.0267644065048302,0.0253977441061219,0.025333093976471,0.0242619306925716,0.0235091051711235
"116",1996-06-18,0.026900586147953,0.0260347475074121,0.0258416713162899,0.0247550074369102,0.0239450786268984
"117",1996-06-19,0.0267664614206862,0.0259900720260078,0.0260456464099051,0.0249077483416985,0.0237764731471623
"118",1996-06-20,0.025368220084836,0.0251197853582791,0.0250869476111489,0.0241674871686244,0.0233719665891442
"119",1996-06-21,0.0222450518273616,0.0229217935644676,0.0232424684800776,0.0232173435294027,0.0232018495942624
"120",1996-06-24,0.0223881412055363,0.0231093916212586,0.0230440395186704,0.0232827489460249,0.0232542503963663
"121",1996-06-25,0.0209665216582361,0.0221555342314283,0.0224540120749361,0.0223129489104557,0.0222756638962917
"122",1996-06-26,0.0211004460231256,0.0213338782675617,0.0213762733589613,0.021686334887091,0.0221313986330241
"123",1996-06-27,0.018472219076596,0.0189096395664229,0.0188144673904508,0.019131718771064,0.0200261280129429
"124",1996-06-28,0.0169780345504558,0.0176851661447608,0.0176597877798843,0.0185037107485609,0.0197105117547607
"125",1996-07-01,0.0172621796366364,0.0173583173696462,0.0171616201733222,0.0181193091097283,0.0192398175884249
"126",1996-07-02,0.0181827095525703,0.0182124240191233,0.018114209660187,0.0183850996278274,0.0192733552198535
"127",1996-07-03,0.018545252927849,0.0188067034304176,0.0188004855741995,0.0191572959733742,0.0198257972236917
"128",1996-07-05,0.0227497120921345,0.0229108834855932,0.0227531725353871,0.021063497456085,0.0205230123911748
"129",1996-07-08,0.0241294216343696,0.0231325949728077,0.022844584525209,0.0220950719641026,0.0216671228975683
"130",1996-07-09,0.0223345189506223,0.0226134678749173,0.0224471313452597,0.0220026729325605,0.0216366513015879
"131",1996-07-10,0.0208439253735224,0.021190219941697,0.0211266339383661,0.0210702878625574,0.0212809675116336
"132",1996-07-11,0.025437165009924,0.023887722472374,0.023568321137426,0.0228301531252852,0.0222084373771824
"133",1996-07-12,0.023222277331992,0.0236545479302696,0.0234103752890443,0.0227356261536545,0.022417714480515
"134",1996-07-15,0.0352520686140337,0.0297081378195505,0.0291456256610274,0.0259283737238638,0.0240597434123833
"135",1996-07-16,0.0350834528645697,0.0310174701461461,0.0305275809144235,0.0271430265508697,0.0248310679530258
"136",1996-07-17,0.0321633183211333,0.0293219367195722,0.0288910905110191,0.0265252756794303,0.024417048946146
"137",1996-07-18,0.0243353503631637,0.0248431088456949,0.02457658565288,0.0238160825520749,0.0230224426690343
"138",1996-07-19,0.026022778942332,0.0253134317189841,0.0250210547142753,0.0239938170687615,0.0228084388563415
"139",1996-07-22,0.0352575376314772,0.031684376866636,0.0305021785788203,0.0270838238135217,0.0239530586086817
"140",1996-07-23,0.0410486132920427,0.0343123731968959,0.0318485673156511,0.0282339359795509,0.0250815482912367
"141",1996-07-24,0.0374187441765399,0.0348539012179373,0.0328318881950211,0.0294476704206382,0.025626459773667
"142",1996-07-25,0.0310862261339343,0.03137336860312,0.0300064303082465,0.0283529888909272,0.0252915118810394
"143",1996-07-26,0.0255472417792583,0.0280101263892945,0.0272006745527003,0.0263150201381804,0.0246716579272243
"144",1996-07-29,0.0362751607964655,0.0331922294178861,0.0301336074484053,0.0282378214927713,0.0251915638129198
"145",1996-07-30,0.0342633624718384,0.0324948705651774,0.031264118067235,0.0282150544604017,0.0257523359119996
"146",1996-07-31,0.0313118509574396,0.0299389897567481,0.0287027840848127,0.0270346764564949,0.0248944062514837
"147",1996-08-01,0.0290219119886781,0.0279678571772762,0.026960277297397,0.0252511104452889,0.0240751653317345
"148",1996-08-02,0.0238245541423296,0.0235596135363447,0.0234061545172213,0.0228831939542236,0.0223389926731396
"149",1996-08-05,0.0255205800451464,0.0250576957016111,0.0244855044763333,0.02339805965321,0.0224668368516453
"150",1996-08-06,0.025061368024664,0.0247818037776933,0.0242537398774968,0.0230868369489888,0.022379076497557
"151",1996-08-07,0.0233899885198554,0.0234844439389018,0.0233806256968144,0.0226761466358689,0.0219755792839428
"152",1996-08-08,0.0225813929126513,0.0230149796538208,0.0231861498316707,0.0228171636132168,0.0220797411294081
"153",1996-08-09,0.0226451689246742,0.023372429181638,0.0233883839549024,0.0225450452140204,0.0219228825128459
"154",1996-08-12,0.0216250910841719,0.0221314099273189,0.0218674954959991,0.0217325961887078,0.0214813724782326
"155",1996-08-13,0.0235358428969065,0.0237889152407791,0.023380881092418,0.0227757629750302,0.0221215782274026
"156",1996-08-14,0.0225181387871104,0.0231069888129516,0.0228651884678197,0.0225168283955414,0.0219095194192979
"157",1996-08-15,0.0216714595907855,0.0229930481013535,0.0227195405925688,0.022506343698401,0.0219341899811335
"158",1996-08-16,0.0197618361864417,0.0210934226438738,0.0212732105024429,0.0216083846727584,0.0214991622894672
"159",1996-08-19,0.0204665674617063,0.0218322960225589,0.0217114106033756,0.0214679632037798,0.0213548189477873
"160",1996-08-20,0.0193928489229252,0.0209903710040079,0.0214872906240419,0.0216217084885611,0.0212468014192294
"161",1996-08-21,0.018118265887502,0.0208260283292026,0.0207663337829297,0.0214486584787414,0.0213277582480705
"162",1996-08-22,0.0168369569728894,0.0185434579946164,0.0191669971911142,0.0202341779623394,0.0206289671867814
"163",1996-08-23,0.0177227046879951,0.0198531004559635,0.0204903047128366,0.0208827181579823,0.020941484883517
"164",1996-08-26,0.0211194476973486,0.0221168615092732,0.0217421094860659,0.0220696371146684,0.0212846142599104
"165",1996-08-27,0.0199300226651615,0.0220140111173375,0.0218435153897196,0.0218346897166103,0.0216758871372779
"166",1996-08-28,0.0200012553413631,0.0224230725125023,0.0224561496131439,0.0221682436033136,0.0216406852556714
"167",1996-08-29,0.0226626754639413,0.0239298034073229,0.0238760552643554,0.0232406933213475,0.0230212706479919
"168",1996-08-30,0.0255530723328793,0.0260096352741769,0.0253592195288562,0.024271069574375,0.022942597744277
"169",1996-09-03,0.028587261959531,0.0273450128528486,0.0265108961987312,0.0242856174082032,0.0233954467277973
"170",1996-09-04,0.0289179156908813,0.0278280653106422,0.0266089149676171,0.0251471326129309,0.0236777379055514
"171",1996-09-05,0.0333632104085445,0.0314311062944532,0.0293937740622295,0.0262210025021945,0.0243201245682201
"172",1996-09-06,0.0261112131255844,0.0257188212533366,0.0255488579651598,0.0242332932338207,0.0229008870135757
"173",1996-09-09,0.0236727967498053,0.0238860886613823,0.0239367027878243,0.0236655065500793,0.022748893293652
"174",1996-09-10,0.0233285545797162,0.0235808653565543,0.0235519356704959,0.02319655123746,0.0226159606769164
"175",1996-09-11,0.0230203247055832,0.023439501729073,0.023212298920414,0.0229480238477767,0.0225280653889081
"176",1996-09-12,0.023156227746342,0.0234953630742113,0.0232823015158863,0.0230520212576208,0.022558438289352
"177",1996-09-13,0.0206618149746283,0.0224461086015142,0.0219912814569727,0.0224443929076594,0.0223774891189834
"178",1996-09-16,0.0215809566813491,0.0222746473228384,0.0221042573018489,0.0223422227924528,0.0215869424652236
"179",1996-09-17,0.0220249901684981,0.0230020683601033,0.0227579116598906,0.0230073737763689,0.0226740112779792
"180",1996-09-18,0.0228286394117212,0.0237740602981721,0.0236611043029455,0.0232928836427057,0.0227806122192882
"181",1996-09-19,0.0217603668837076,0.0229319736745698,0.0230928290820938,0.0229615372396261,0.0228173471478382
"182",1996-09-20,0.0207077786418822,0.0221348437941768,0.0223610873546521,0.0226439891985465,0.0224676600289219
"183",1996-09-23,0.0239118992232797,0.023429860618926,0.0233455322447301,0.0232026083770192,0.0227691299726673
"184",1996-09-24,0.0228636348140185,0.0237775838342754,0.0236610045850939,0.0238402043459793,0.0225740241845935
"185",1996-09-25,0.0228173154916402,0.0233962660820342,0.023402271641427,0.0235812692880792,0.0229240022477263
"186",1996-09-26,0.0231255140565871,0.0234008916364799,0.0236162458361421,0.0243723013849769,0.0226317601572577
"187",1996-09-27,0.0219296541940853,0.0231768710831922,0.0234421207903395,0.0238200304766061,0.0230418860069564
"188",1996-09-30,0.0250855159420484,0.0245516983163667,0.0242864762223484,0.0246409184831166,0.0237493190934362
"189",1996-10-01,0.0243953675924686,0.024142510994675,0.0241355161903129,0.0244639465962565,0.023642605819669
"190",1996-10-02,0.0238302619350003,0.0237110468093415,0.0236025557301965,0.023905668627405,0.023624942136078
"191",1996-10-03,0.0242641750880873,0.0240980143804068,0.0239387762317197,0.0242024247471429,0.0238290969533609
"192",1996-10-04,0.0206801118579896,0.0209508782293267,0.0210219675017513,0.0226777114286937,0.0231088696007606
"193",1996-10-07,0.021017902521993,0.0212709734274137,0.0211917496016683,0.0228859255857977,0.0230435882978216
"194",1996-10-08,0.0224359516851527,0.0223780309143995,0.0222400204030507,0.023392175780835,0.0232368268266942
"195",1996-10-09,0.0228224706520438,0.0230179537369498,0.0228703920444732,0.023493209517644,0.0233257647079594
"196",1996-10-10,0.023643851864729,0.0232786987282638,0.0230794363585852,0.0237804848616735,0.023558037072431
"197",1996-10-11,0.0200946111738532,0.0215564369856512,0.0215004491649971,0.0230609011988908,0.0230780984903017
"198",1996-10-14,0.0206616289484326,0.0216500852220838,0.0215218634254018,0.0228452857933989,0.0235265878463651
"199",1996-10-15,0.0220878410841375,0.0223880239637327,0.0222267302260416,0.0233761013191147,0.023330911123326
"200",1996-10-16,0.0213871795307282,0.0221016963711405,0.0219829989658424,0.0234452948117421,0.0233210336774113
"201",1996-10-17,0.0209742076826289,0.0222743629702253,0.0221878976930078,0.0235144033811209,0.0232820206881678
"202",1996-10-18,0.0198081686134351,0.0214537770594515,0.0214427514731091,0.0229627328386166,0.0231041640835724
"203",1996-10-21,0.0222185282155715,0.0231037669950499,0.0225419634299725,0.024059347525512,0.0236883763304195
"204",1996-10-22,0.023692817223899,0.024226160396999,0.0240406519496653,0.024825012760389,0.0242705251497836
"205",1996-10-23,0.0228714518954202,0.0240093840471502,0.0236734399790701,0.0247028638926265,0.0242091291893715
"206",1996-10-24,0.0262199010520532,0.0255946965478465,0.0247946542542449,0.0249335949716426,0.024737153303896
"207",1996-10-25,0.0252352965229451,0.0256337129265818,0.0251574615829097,0.0253537622960802,0.0249447469306173
"208",1996-10-28,0.0300174645472994,0.0286267417896222,0.0276089615010389,0.0264365860101263,0.0255453194119599
"209",1996-10-29,0.0286296369929268,0.0280750681899142,0.027272934505082,0.0266792136181615,0.0260177448675957
"210",1996-10-30,0.0294480549527431,0.0286705068597029,0.0275202348437768,0.0268477100499524,0.0259251752965006
"211",1996-10-31,0.0285311333500078,0.0279382325361871,0.0273487586231949,0.0267503405417761,0.0254536242870229
"212",1996-11-01,0.0281165848578369,0.0275867839100746,0.0269698786070958,0.0265487079130644,0.0257905391668016
"213",1996-11-04,0.0262900463871304,0.026339325269392,0.0264914090117489,0.0259689848075001,0.0252314142467861
"214",1996-11-05,0.0262299955984604,0.0254517317761458,0.0252852494336093,0.025018730148069,0.0245662950082299
"215",1996-11-06,0.0231073562518656,0.0228825967217933,0.0232652466507734,0.0238782539907395,0.0234031850120692
"216",1996-11-07,0.02497004245516,0.0245806012354761,0.0247473566646461,0.0245455372270176,0.0236161798682288
"217",1996-11-08,0.0221855683993631,0.0220390091697677,0.0222705861939149,0.0233447288778583,0.0239735103806271
"218",1996-11-11,0.0217139810921367,0.0224325186385303,0.0229687864502467,0.02386237255121,0.0237197764444379
"219",1996-11-12,0.0212318027888694,0.0224151957732933,0.0230839259604423,0.0237774335460754,0.0239787686272304
"220",1996-11-13,0.0197245541330287,0.0210636824917375,0.0223549444386815,0.0232059583364621,0.0238295314857934
"221",1996-11-14,0.0173708067914649,0.0185894033439262,0.0204399302023938,0.0218324568159826,0.0225620918939762
"222",1996-11-15,0.0190017858381147,0.0204184642640664,0.0215081750579095,0.0221950162014304,0.0229515701540786
"223",1996-11-18,0.0208061963434268,0.0215538263778883,0.0221950966424985,0.0231438335614206,0.0228348146024035
"224",1996-11-19,0.0204530380211172,0.0212986952174376,0.0219922695252257,0.0228495815832861,0.0236973964792743
"225",1996-11-20,0.0227624716875896,0.0233567474546275,0.0243435810925558,0.0245004156145317,0.0233681985890015
"226",1996-11-21,0.0212751527614355,0.0235008365748386,0.0242894952869461,0.0249624041350216,0.024170195390834
"227",1996-11-22,0.0197411189126617,0.0223516667892396,0.0234927909329346,0.0241708000309942,0.0237739644073893
"228",1996-11-25,0.0244834852747435,0.0249903622027905,0.0251573152774819,0.0248337991846576,0.0239996850216779
"229",1996-11-26,0.0264006437154933,0.0280948954220406,0.0281476291983315,0.0281510676025508,0.0264874293971352
"230",1996-11-27,0.0258705767028931,0.0280910529974876,0.028475677228617,0.0282827777378913,0.0271251949097895
"231",1996-11-29,0.0262470667700171,0.0284873838020306,0.0289537632559186,0.0281550916481218,0.0275554108842323
"232",1996-12-02,0.0290856464260154,0.0300656908078774,0.0305756857935488,0.0291987471474818,0.028558193364857
"233",1996-12-03,0.0323884850790576,0.0321830841210256,0.0319291166391026,0.0309025822036707,0.0307225693718644
"234",1996-12-04,0.0296684095785644,0.0297152012019553,0.0301868618147411,0.0305301787200005,0.0295542396863919
"235",1996-12-05,0.030637480889961,0.0307425025061491,0.0315302678339784,0.0306429096385269,0.0294021443330448
"236",1996-12-06,0.0318346100434214,0.0317393292220579,0.0325001730606551,0.0313987823517782,0.0297119639682933
"237",1996-12-09,0.0287356904486521,0.0292479422168775,0.0300693357964558,0.0303464212687197,0.0289085586978493
"238",1996-12-10,0.0289997410332399,0.0294066541669741,0.0297999784093923,0.0296382899157179,0.0292405007750018
"239",1996-12-11,0.0337434373412591,0.0339078115600415,0.033117760538091,0.0304783205635406,0.0295792834150946
"240",1996-12-12,0.0367832896568778,0.0351463583156445,0.0347433871181846,0.0322707592766517,0.0305829166009242
"241",1996-12-13,0.0382234869303289,0.0358022423109839,0.0355646062252278,0.0337701861622204,0.0308311443081392
"242",1996-12-16,0.0410332244322416,0.0391529013375288,0.0387890967107988,0.0355363031593598,0.0327267591528046
"243",1996-12-17,0.0366924369152247,0.0365344655994063,0.0369688510419496,0.0345813344982097,0.0322518202429827
"244",1996-12-18,0.0316095157771966,0.0328087076628767,0.0333073146318926,0.0321848707225362,0.0303473386426034
"245",1996-12-19,0.0299712154121055,0.0313979382976639,0.0319837933228732,0.0300061565029836,0.028502178703261
"246",1996-12-20,0.0298638421322793,0.030528927885342,0.0309520384166049,0.0307139584236624,0.0300140862465757
"247",1996-12-23,0.0315563022215987,0.0310328540847926,0.031717889835068,0.0310065472789019,0.0298871895989561
"248",1996-12-24,0.0288140070569247,0.0301224493601838,0.0307700722397844,0.0303882901266923,0.0299005948808594
"249",1996-12-26,0.0293608123075789,0.0292011460058861,0.0295719817245089,0.0300918809430084,0.0296516295130196
"250",1996-12-27,0.0317188531697869,0.030954271632637,0.0309820614555667,0.0302279200601904,0.0294740033059043
"251",1996-12-30,0.0332781592274907,0.0313101908450278,0.0313895698182024,0.0306794467578029,0.0297387505843834
"252",1996-12-31,0.037777292299953,0.0351087194131679,0.0348130529697074,0.0325872223071338,0.0307771954705201
"253",1997-01-02,0.0353261229098642,0.0354043716505172,0.0355275366451671,0.0327566609979772,0.0305707716466135
"254",1997-01-03,0.0315891766408749,0.031710668511584,0.0315481287253097,0.0308716199322634,0.0295785689937395
"255",1997-01-06,0.0330518403658495,0.0329248085975793,0.032699513093187,0.0309683535448501,0.0295845054749128
